Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
BMW 335i,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,7BMXV03.0N54,small car,6,N/A,18,26,21,27.0489,6,no
BMW 335xi,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7BMXV03.0N54,small car,6,N/A,17,25,20,25.426,6,no
BMW 335xi,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7BMXV03.0N54,small car,6,N/A,17,25,20,26.0382,6,no
BMW 335xi,3,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7BMXV03.0N54,small car,6,N/A,17,25,20,25.426,6,no
BMW 335xi,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,7BMXV03.0N54,small car,6,N/A,17,25,20,26.0382,6,no
BMW 525i,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,18,28,21,27.7938,6,yes
BMW 525i,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,18,28,22,28.1824,6,yes
BMW 525i,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,18,28,21,27.7938,6,no
BMW 525i,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,18,28,22,28.1824,6,no
BMW 525xi,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,17,25,20,26.2998,6,yes
BMW 525xi,3,(6 cyl),Man-6,4WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,17,26,20,25.9188,6,yes
BMW 525xi,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,17,25,20,26.2998,6,no
BMW 525xi,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,17,26,20,25.9188,6,no
BMW 530i,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,17,25,20,25.4233,6,yes
BMW 530i,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,18,28,21,27.7938,6,yes
BMW 530i,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,18,28,22,28.1824,6,yes
BMW 530i,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,17,25,20,25.4233,6,no
BMW 530i,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,18,28,21,27.7938,6,no
BMW 530i,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,18,28,22,28.1824,6,no
BMW 530xi,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,17,25,20,26.2998,6,yes
BMW 530xi,3,(6 cyl),Man-6,4WD,Gasoline,CA,U2,7BMXB03.0N52,midsize car,7,N/A,17,26,20,25.9188,6,yes
BMW 530xi,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,17,25,20,26.2998,6,no
BMW 530xi,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7BMXB03.0N52,midsize car,6,N/A,17,26,20,25.9188,6,no
BMW 530xi Sport Wagon,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7BMXB03.0N52,station wagon,7,N/A,17,25,20,26.2998,6,yes
BMW 530xi Sport Wagon,3,(6 cyl),Man-6,4WD,Gasoline,CA,U2,7BMXB03.0N52,station wagon,7,N/A,17,26,20,25.9188,6,yes
BMW 530xi Sport Wagon,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7BMXB03.0N52,station wagon,6,N/A,17,25,20,26.2998,6,no
BMW 530xi Sport Wagon,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7BMXB03.0N52,station wagon,6,N/A,17,26,20,25.9188,6,no
BMW 550i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,midsize car,7,N/A,14,20,16,20.8973,4,no
BMW 550i,4.8,(8 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,midsize car,7,N/A,15,22,18,22.6974,5,no
BMW 550i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,midsize car,7,N/A,15,23,18,23.2583,5,no
BMW 550i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,midsize car,6,N/A,14,20,16,20.8973,4,no
BMW 550i,4.8,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,midsize car,6,N/A,15,22,18,22.6974,5,no
BMW 550i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,midsize car,6,N/A,15,23,18,23.2583,5,no
BMW 650ci,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,small car,7,N/A,14,20,16,20.8973,4,no
BMW 650ci,4.8,(8 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,small car,7,N/A,15,22,18,22.6974,5,no
BMW 650ci,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,small car,7,N/A,15,23,18,23.2583,5,no
BMW 650ci,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,small car,6,N/A,14,20,16,20.8973,4,no
BMW 650ci,4.8,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,small car,6,N/A,15,22,18,22.6974,5,no
BMW 650ci,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,small car,6,N/A,15,23,18,23.2583,5,no
BMW 650ci Convertible,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,small car,7,N/A,13,19,15,19.8355,3,no
BMW 650ci Convertible,4.8,(8 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,small car,7,N/A,14,21,16,21.1711,4,no
BMW 650ci Convertible,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,small car,7,N/A,15,23,18,23.1443,5,no
BMW 650ci Convertible,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,small car,6,N/A,13,19,15,19.8355,3,no
BMW 650ci Convertible,4.8,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,small car,6,N/A,14,21,16,21.1711,4,no
BMW 650ci Convertible,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,small car,6,N/A,15,23,18,23.1443,5,no
BMW 750i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,large car,7,N/A,15,23,18,23.1443,5,no
BMW 750i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,large car,6,N/A,15,23,18,23.1443,5,no
BMW 750li,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXV04.8UL2,large car,7,N/A,15,23,18,23.1443,5,no
BMW 750li,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV04.8UL2,large car,6,N/A,15,23,18,23.1443,5,no
BMW 760li,6,(12 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXV06.0LE2,large car,6,N/A,13,20,15,19.613,3,no
BMW 760li,6,(12 cyl),Auto-S6,2WD,Gasoline,CA,L2,7BMXV06.0LE2,large car,6,N/A,13,20,15,19.613,3,no
BMW Alpina B7,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7ABBV04.4H10,large car,6,N/A,14,21,16,21.0053,4,no
BMW Alpina B7,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7ABBV04.4H10,large car,6,N/A,14,21,16,21.0053,4,no
BMW M5,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXV05.0S85,midsize car,6,N/A,11,17,13,16.2916,1,no
BMW M5,5,(10 cyl),Auto-S7,2WD,Gasoline,FA,B5,7BMXV05.0S85,midsize car,6,N/A,11,17,13,16.3876,1,no
BMW M5,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,7BMXV05.0S85,midsize car,6,N/A,11,17,13,16.2916,1,no
BMW M5,5,(10 cyl),Auto-S7,2WD,Gasoline,CA,L2,7BMXV05.0S85,midsize car,6,N/A,11,17,13,16.3876,1,no
BMW M6,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXV05.0S85,small car,6,N/A,11,17,13,16.2916,1,no
BMW M6,5,(10 cyl),Auto-S7,2WD,Gasoline,FA,B5,7BMXV05.0S85,small car,6,N/A,11,17,13,16.3876,1,no
BMW M6,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,7BMXV05.0S85,small car,6,N/A,11,17,13,16.2916,1,no
BMW M6,5,(10 cyl),Auto-S7,2WD,Gasoline,CA,L2,7BMXV05.0S85,small car,6,N/A,11,17,13,16.3876,1,no
BMW M6 Convertible,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXV05.0S85,small car,6,N/A,11,17,13,16.2277,1,no
BMW M6 Convertible,5,(10 cyl),Auto-S7,2WD,Gasoline,FA,B5,7BMXV05.0S85,small car,6,N/A,11,17,13,16.3451,1,no
BMW M6 Convertible,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,7BMXV05.0S85,small car,6,N/A,11,17,13,16.2277,1,no
BMW M6 Convertible,5,(10 cyl),Auto-S7,2WD,Gasoline,CA,L2,7BMXV05.0S85,small car,6,N/A,11,17,13,16.3451,1,no
BMW X3,3,(6 cyl),Man-6,4WD,Gasoline,CA,U2,7BMXB03.0N52,SUV,7,N/A,16,24,19,24.6876,5,no
BMW X3,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7BMXB03.0N52,SUV,7,N/A,17,24,20,25.5129,6,yes
BMW X3,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7BMXB03.0N52,SUV,6,N/A,16,24,19,24.6876,5,no
BMW X3,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,7BMXB03.0N52,SUV,6,N/A,17,24,20,25.5129,6,no
BMW X5,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,7BMXT03.0E70,SUV,7,N/A,15,21,18,22.8058,5,no
BMW X5,4.8,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,7BMXT04.8E70,SUV,7,N/A,14,19,16,20.0596,4,no
BMW X5,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B8,7BMXT03.0E70,SUV,3,N/A,15,21,18,22.8058,5,no
BMW X5,4.8,(8 cyl),Auto-S6,4WD,Gasoline,FA,B8,7BMXT04.8E70,SUV,3,N/A,14,19,16,20.0596,4,no
BMW Z4,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXB03.0N52,small car,7,N/A,18,28,21,27.7938,6,yes
BMW Z4,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXB03.0N52,small car,7,N/A,18,28,22,28.1824,6,yes
BMW Z4,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXB03.0N52,small car,6,N/A,18,28,21,27.7938,6,no
BMW Z4,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXB03.0N52,small car,6,N/A,18,28,22,28.1824,6,no
BMW Z4 Coupe,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7BMXB03.0N52,small car,7,N/A,18,28,21,27.7938,6,yes
BMW Z4 Coupe,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,7BMXB03.0N52,small car,7,N/A,18,28,22,28.1824,6,yes
BMW Z4 Coupe,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7BMXB03.0N52,small car,6,N/A,18,28,21,27.7938,6,no
BMW Z4 Coupe,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7BMXB03.0N52,small car,6,N/A,18,28,22,28.1824,6,no
BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,7GMXV03.8044,midsize car,9.5,N/A,17,27,21,26.9578,6,yes
BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV03.6041,midsize car,6,N/A,17,25,20,25.5614,6,no
BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXV03.6041,midsize car,6,N/A,17,25,20,25.5614,6,no
BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV03.9146,midsize car,6,N/A,17,27,21,26.9578,6,no
BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,7GMXV03.8044,midsize car,9.5,N/A,17,27,21,26.9578,6,yes
BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV03.6041,midsize car,6,N/A,17,25,20,25.5614,6,no
BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXV03.6041,midsize car,6,N/A,17,25,20,25.5614,6,no
BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV03.9146,midsize car,6,N/A,17,27,21,26.9578,6,no
BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,7GMXV03.8044,large car,9.5,N/A,17,26,20,25.9146,6,yes
BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,7GMXV04.6066,large car,7,N/A,15,23,18,23.1546,5,no
BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV03.9146,large car,6,N/A,17,26,20,25.9146,6,no
BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV04.6065,large car,6,N/A,15,23,18,23.1546,5,no
BUICK Rainier,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FC,B4,7GMXT04.2186,SUV,7,N/A,14,20,16,21.1576,4,no
BUICK Rainier,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FC,B4,7GMXT04.2186,SUV,7,N/A,14,20,16,20.6069,4,no
BUICK Rainier,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXT04.2185,SUV,6,N/A,14,20,16,21.1576,4,no
BUICK Rainier,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,7GMXT04.2185,SUV,6,N/A,14,20,16,20.6069,4,no
BUICK Rainier,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXT06.0387,SUV,6,N/A,14,20,17,21.2881,4,no
BUICK Rainier,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,L2,7GMXT06.0387,SUV,6,N/A,13,19,16,19.9504,4,no
BUICK Rainier,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,B8,7GMXT06.0387,SUV,3,N/A,14,20,17,21.2881,4,no
BUICK Rainier,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,B8,7GMXT06.0387,SUV,3,N/A,13,19,16,19.9504,4,no
BUICK Rendezvous,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXB03.9142,SUV,6,N/A,17,23,19,24.8733,5,no
BUICK Rendezvous,3.5,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,7GMXB03.9142,SUV,6,N/A,16,21,18,23.0645,5,no
BUICK Rendezvous,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXB03.9142,SUV,6,N/A,17,23,19,24.8733,5,no
BUICK Rendezvous,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CA,L2,7GMXB03.9142,SUV,6,N/A,16,21,18,23.0645,5,no
BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,B5,7GMXT03.9140,minivan,6/6,N/A,12/16,17/23,14/19,17.8294,7/5,no
BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXB03.9142,minivan,6,N/A,16,23,19,24.1302,5,no
BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXB03.9142,minivan,6,N/A,16,23,19,24.1302,5,no
CADILLAC CTS,2.8,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,15,25,19,23.987,5,no
CADILLAC CTS,2.8,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,16,24,19,24.5721,5,no
CADILLAC CTS,2.8,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,15,25,19,23.987,5,no
CADILLAC CTS,2.8,(6 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,16,24,19,24.5721,5,no
CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,15,24,18,23.2536,5,no
CADILLAC CTS,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,16,25,19,24.4076,5,no
CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,15,24,18,23.2536,5,no
CADILLAC CTS,3.6,(6 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,16,25,19,24.4076,5,no
CADILLAC CTS,6,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7GMXV06.0081,midsize car,6,N/A,14,22,16,21.1692,4,no
CADILLAC CTS,6,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7GMXV06.0081,midsize car,6,N/A,14,22,16,21.1692,4,no
CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,7GMXV04.6066,large car,7,N/A,15,22,18,22.9503,5,no
CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV04.6065,large car,6,N/A,15,22,18,22.9503,5,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,L2,7GMXT06.2382,SUV,6,N/A,12,19,14,18.3137,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,L2,7GMXT06.2382,SUV,6,N/A,12,18,14,17.974,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B8,7GMXT06.2382,SUV,3,N/A,12,19,14,18.3137,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B8,7GMXT06.2390,SUV,3,N/A,12,19,14,18.3137,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,B8,7GMXT06.2382,SUV,3,N/A,12,18,14,17.974,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,B8,7GMXT06.2390,SUV,3,N/A,12,18,14,17.974,2,no
CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,7GMXV04.6066,large car,7,N/A,13,19,15,19.406,3,no
CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV04.6065,large car,6,N/A,13,19,15,19.406,3,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXB03.6149,SUV,6,N/A,15,22,17,22.4597,4,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,7GMXB03.6149,SUV,6,N/A,14,21,17,21.4212,4,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXB03.6149,SUV,6,N/A,15,22,17,22.4597,4,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,7GMXB03.6149,SUV,6,N/A,14,21,17,21.4212,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7GMXB04.6167,SUV,6,N/A,13,20,16,20.3341,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7GMXB04.6167,SUV,6,N/A,13,20,16,20.0283,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7GMXB04.6167,SUV,6,N/A,13,20,16,20.3341,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,7GMXB04.6167,SUV,6,N/A,13,20,16,20.0283,4,no
CADILLAC STS,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,16,23,18,23.6263,5,no
CADILLAC STS,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,16,25,19,24.4076,5,no
CADILLAC STS,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,16,23,18,23.6263,5,no
CADILLAC STS,3.6,(6 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,16,25,19,24.4076,5,no
CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7GMXB04.6167,midsize car,6,N/A,12,19,15,18.6623,3,no
CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7GMXB04.6167,midsize car,6,N/A,12,19,15,18.6623,3,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,7GMXB04.6167,midsize car,6,N/A,14,21,16,21.0052,4,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7GMXB04.6167,midsize car,6,N/A,15,24,18,23.2747,5,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,7GMXB04.6167,midsize car,6,N/A,14,21,16,21.0052,4,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7GMXB04.6167,midsize car,6,N/A,15,24,18,23.2747,5,no
CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7GMXB04.6167,small car,6,N/A,13,20,16,20.2275,4,no
CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7GMXB04.6167,small car,6,N/A,13,20,16,20.2275,4,no
CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,7GMXB04.6167,small car,6,N/A,15,24,18,23.2747,5,no
CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,7GMXB04.6167,small car,6,N/A,15,24,18,23.2747,5,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,B4,7GMXT05.3381,SUV,7/7,N/A,10/14,15/20,12/16,15.4573,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,B4,7GMXT05.3381,SUV,7/7,N/A,10/14,14/19,12/16,15.1172,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,7GMXT05.3380,SUV,7,N/A,14,19,16,20.1149,4,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,7GMXT06.0383,SUV,7,N/A,13,18,15,18.8786,3,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FC,B4,7GMXT06.0383,SUV,7,N/A,13,17,14,18.5615,2,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,B8,7GMXT05.3375,SUV,3/3,N/A,10/14,15/20,12/16,15.4573,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FA,B8,7GMXT05.3375,SUV,3/3,N/A,10/14,14/19,12/16,15.1172,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,B8,7GMXT05.3379,SUV,3,N/A,14,19,16,20.1149,4,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B8,7GMXT06.2390,SUV,3,N/A,13,18,15,18.8786,3,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FA,B8,7GMXT06.2390,SUV,3,N/A,13,17,14,18.5615,2,no
CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,7GDXV01.6D04,small car,7,N/A,23,31,26,34.1012,8,yes
CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,U2,7GDXV01.6D04,small car,7,N/A,23,33,27,35.4632,8,yes
CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,7GDXV01.6D04,small car,6,N/A,23,31,26,34.1012,8,yes
CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,B5,7GDXV01.6D04,small car,6,N/A,23,33,27,35.4632,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,7GDXV01.6D04,small car,7,N/A,23,31,26,34.1012,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,U2,7GDXV01.6D04,small car,7,N/A,23,33,27,35.4632,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,7GDXV01.6D04,small car,6,N/A,23,31,26,34.1012,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,B5,7GDXV01.6D04,small car,6,N/A,23,33,27,35.4632,8,yes
CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SLEV,7GMXV02.2030,small car,9.5,N/A,22,31,25,33.1966,7,yes
CHEVROLET Cobalt,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.0018,small car,6,N/A,20,28,23,29.6335,7,yes
CHEVROLET Cobalt,2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.0018,small car,6,N/A,20,28,23,29.6335,7,yes
CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,21,29,24,31.1794,7,yes
CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,22,31,25,33.1966,7,yes
CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXV02.4029,small car,6,N/A,21,29,24,31.1794,7,yes
CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.4029,small car,6,N/A,22,31,25,33.1966,7,yes
CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,21,29,24,31.6717,7,yes
