Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.0182,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.0182,van,0,N/A,13,16,14,17.9359,2,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,1GMXT05.0181,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,1GMXT05.0182,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,1GMXT05.0182,van,0,N/A,13,16,14,17.9359,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT05.7195,van,0,N/A,12,16,14,17.5009,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT05.7195,van,0,N/A,12,16,13,17.0171,1,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA06.0194,van,0,N/A,12,16,14,17.5009,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA06.0194,van,0,N/A,12,16,13,17.0171,1,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT06.0187,van,0,N/A,12,16,14,17.5009,2,no
GMC Savana 2500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT06.0187,van,0,N/A,12,16,13,17.0171,1,no
GMC Savana 2500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,1TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 2500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,1TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,5.7,,,,Gasoline,CA,LEV,1GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,5.7,,,,Gasoline,CA,LEV,1GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,6,,,,Gasoline,CA,LEV,1GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,6,,,,Gasoline,CA,LEV,1GMXA06.0188,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,8.1,,,,Gasoline,CA,T1,1GMXA08.1202,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500,8.1,,,,Gasoline,CA,T1,1GMXA08.1202,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,1TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,1TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA04.3190,pickup,1,N/A,15,20,17,21.3629,4,no
GMC Sierra 1500,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1GMXA04.3190,pickup,1,N/A,14,18,15,19.8962,3,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA05.3183,pickup,1,N/A,14,19,16,20.3107,4,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,2WD,Gasoline,CA,LEV,1GMXA05.3183,pickup,1,N/A,14,19,16,20.3297,4,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,4WD,Gasoline,CA,LEV,1GMXA05.3183,pickup,1,N/A,13,16,14,18.4208,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA05.3183,pickup,1,N/A,14,18,15,19.906,3,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1GMXA05.3183,pickup,1,N/A,13,16,14,18.5519,2,no
GMC Sierra 1500,4.3,(6 cyl),Man-5,2WD,Gasoline,FA,T1,1GMXT04.3184,pickup,0,N/A,14,18,16,20.429,4,no
GMC Sierra 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3184,pickup,0,N/A,15,20,17,21.3629,4,no
GMC Sierra 1500,4.3,(6 cyl),Man-5,4WD,Gasoline,FA,T1,1GMXT04.3184,pickup,0,N/A,13,16,14,18.6073,2,no
GMC Sierra 1500,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT04.3184,pickup,0,N/A,14,18,15,19.8962,3,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,1GMXT05.3186,pickup,0,N/A,13,16,14,18.6294,2,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.3181,pickup,0,N/A,14,19,16,20.3107,4,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,2WD,Gasoline,FA,T1,1GMXT05.3181,pickup,0,N/A,14,19,16,20.3297,4,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,4WD,Gasoline,FA,T1,1GMXT05.3181,pickup,0,N/A,13,16,14,18.4208,2,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT05.3181,pickup,0,N/A,13,16,14,18.6294,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT05.3186,pickup,0,N/A,14,18,15,19.906,3,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.3181,pickup,0,N/A,14,18,15,19.906,3,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT05.3181,pickup,0,N/A,13,16,14,18.5519,2,no
GMC Sierra 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1GMXA06.0194,pickup,0,N/A,10,13,11,14.4186,0,no
GMC Sierra 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT06.0187,pickup,0,N/A,10,13,11,14.4186,0,no
GMC Sierra 2500,5.7,,,2WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,5.7,,,4WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,2WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,4WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,8.1,,,2WD,Gasoline,CA,LEV,1GMXA08.1201,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,8.1,,,4WD,Gasoline,CA,LEV,1GMXA08.1201,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,5.7,,,2WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,5.7,,,4WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,6,,,2WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,6,,,4WD,Gasoline,CA,LEV,1GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,8.1,,,2WD,Gasoline,CA,LEV,1GMXA08.1203,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,8.1,,,4WD,Gasoline,CA,LEV,1GMXA08.1203,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sonoma,2.2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1GMXT02.2122,pickup,2,N/A,17,23,19,24.7567,5,no
GMC Sonoma,2.2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1GMXT02.2122,pickup,2,N/A,19,25,22,28.3953,6,no
GMC Sonoma,4.3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1GMXT04.3186,pickup,2,N/A,14,20,16,21.2397,4,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1GMXT04.3186,pickup,2,N/A,15,21,17,22.3054,4,no
GMC Sonoma,4.3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1GMXT04.3187,pickup,1,N/A,14,20,16,21.2397,4,no
GMC Sonoma,4.3,(6 cyl),Man-5,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,pickup,1,N/A,14,20,16,21.2397,4,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1GMXT04.3187,pickup,1,N/A,15,21,17,22.3054,4,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,pickup,1,N/A,15,21,17,22.3054,4,no
GMC Sonoma,4.3,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1GMXT04.3187,pickup,1,N/A,13,17,14,18.6511,2,no
GMC Sonoma,4.3,(6 cyl),Man-5,4WD,Gasoline,FA+CF,LEV,1GMXT04.3188,pickup,1,N/A,13,17,14,18.6511,2,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1GMXT04.3187,pickup,1,N/A,13,17,15,18.9746,3,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,1GMXT04.3188,pickup,1,N/A,13,17,15,18.9746,3,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1GMXA05.3185,SUV,1,N/A,13,16,14,18.1265,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,1GMXA05.3185,SUV,1,N/A,12,15,13,17.2854,1,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA05.3184,SUV,0,N/A,13,18,15,19.5078,3,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1GMXA05.3184,SUV,0,N/A,12,16,14,17.5087,2,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.3182,SUV,0,N/A,13,18,15,19.5078,3,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT05.3182,SUV,0,N/A,12,16,14,17.5087,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA05.3184,SUV,0,N/A,13,16,14,18.1265,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1GMXA05.3184,SUV,0,N/A,12,15,13,17.2854,1,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.3182,SUV,0,N/A,13,16,14,18.1265,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT05.3182,SUV,0,N/A,12,15,13,17.2854,1,no
GMC Yukon 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1GMXA06.0194,SUV,0,N/A,11,15,12,15.6668,0,no
GMC Yukon 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT06.0187,SUV,0,N/A,11,15,12,15.6668,0,no
GMC Yukon 2500,5.7,,,2WD,Gasoline,CA,LEV,1GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,5.7,,,4WD,Gasoline,CA,LEV,1GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,6,,,2WD,Gasoline,CA,LEV,1GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,6,,,4WD,Gasoline,CA,LEV,1GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,8.1,,,2WD,Gasoline,CA,LEV,1GMXA08.1201,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,8.1,,,4WD,Gasoline,CA,LEV,1GMXA08.1201,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,1HNXV02.3BF9,midsize car,9,N/A,20,27,23,30.0132,7,yes
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CL,ULEV,1HNXV02.3W87,midsize car,3,N/A,20,27,23,30.0132,7,no
HONDA Accord,2.3,(4 cyl),Man-5,2WD,Gasoline,CL,ULEV,1HNXV02.3W87,midsize car,3,N/A,22,29,25,32.7817,7,no
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,1HNXV02.32J1,midsize car,2,N/A,20,27,23,30.0132,7,no
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1HNXV02.3VH2,midsize car,2,N/A,20,28,23,29.7613,7,no
HONDA Accord,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1HNXV02.3VH2,midsize car,2,N/A,22,29,24,31.9641,7,no
HONDA Accord,2.3,(4 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,1HNXV02.32J1,midsize car,2,N/A,22,29,25,32.7817,7,no
HONDA Accord,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HNXV03.0M5U,midsize car,2,N/A,18,26,21,26.8309,6,no
HONDA CR-V,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1HNXT02.0P3E,SUV,1,N/A,20,23,21,27.5257,6,no
HONDA CR-V,2,(4 cyl),Man-5,4WD,Gasoline,CL,TLEV,1HNXT02.0P3E,SUV,1,N/A,19,23,21,27.086,6,no
HONDA CR-V,2,(4 cyl),Auto-L4,4WD,Gasoline,CL,TLEV,1HNXT02.0P3E,SUV,1,N/A,19,23,21,27.1192,6,no
HONDA Civic,1.7,(4 cyl),Auto-AV,2WD,CNG,CA,SLEV,1HNXV01.7JVF,small car,9.5,N/A,26,31,28,37.9422,9,yes
HONDA Civic,1.7,(4 cyl),Auto-AV,2WD,CNG,NL,ULEV,1HNXV01.7JVF,small car,9,N/A,26,31,28,37.9422,9,yes
HONDA Civic,1.7,(4 cyl),Auto-AV,2WD,CNG,CF,N/A*,1HNXV01.7JVF,small car,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
HONDA Civic,1.7,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1HNXV01.7YJ9,small car,3,N/A,26,34,29,38.5699,8,no
HONDA Civic,1.7,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1HNXV01.7XJ9,small car,3,N/A,26,34,29,39.2118,8,no
HONDA Civic,1.7,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1HNXV01.7XJ9,small car,3,N/A,27,33,30,39.5814,8,no
HONDA Civic,1.7,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1HNXV01.7YJ9,small car,3,N/A,28,35,31,40.8916,9,no
HONDA Civic HX,1.7,(4 cyl),Auto-AV,2WD,Gasoline,NF,ULEV,1HNXV01.7RJ9,small car,3,N/A,30,36,32,43.7463,9,no
HONDA Civic HX,1.7,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1HNXV01.7RJ9,small car,3,N/A,31,39,34,45.974,9,no
HONDA Insight,1,(3 cyl),Auto-AV,2WD,Gasoline,CA,SLEV,1HNXV01.0HEV,small car,9,N/A,45,49,47,66.3989,10,yes
HONDA Insight,1,(3 cyl),Auto-AV,2WD,Gasoline,NL+CF,LEV,1HNXV01.0HEV,small car,6,N/A,45,49,47,66.3989,10,yes
HONDA Insight,1,(3 cyl),Man-5,2WD,Gasoline,CA,ULEV,1HNXV01.0FH6,small car,3,N/A,48,60,53,75.1276,10,no
HONDA Insight,1,(3 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,1HNXV01.0FH6,small car,2,N/A,48,60,53,75.1276,10,no
HONDA Odyssey,3.5,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1HNXT03.5DH2,minivan,1,N/A,16,23,18,23.9022,5,no
HONDA Passport,3.2,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,17,21.4455,4,no
HONDA Passport,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,20,17,21.7311,4,no
HONDA Passport,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,16,20.9507,4,no
HONDA Passport,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,17,21.4455,4,no
HONDA Prelude,2.2,(4 cyl),Auto-S4,2WD,Gasoline,CL,T1,1HNXV02.2E14,small car,1,N/A,19,24,21,27.1241,6,no
HONDA Prelude,2.2,(4 cyl),Man-5,2WD,Gasoline,CL,T1,1HNXV02.2E14,small car,1,N/A,20,25,22,28.2592,6,no
HONDA S2000,2,(4 cyl),Man-6,2WD,Gasoline,CL,LEV,1HNXV02.0C5U,small car,2,N/A,18,24,20,26.0814,6,no
HYUNDAI Accent,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HYXV01.5A3S,small car,2,N/A,22,32,25,33.5246,7,no
HYUNDAI Accent,1.5,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1HYXV01.5A3S,small car,2,N/A,24,33,28,36.6034,8,no
HYUNDAI Accent,1.6,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HYXV01.6B3S,small car,2,N/A,22,32,25,33.5443,7,no
HYUNDAI Accent,1.6,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1HYXV01.6B3S,small car,2,N/A,23,34,27,35.9087,8,no
HYUNDAI Elantra,2,(4 cyl),Auto-L4,2WD,Gasoline,NL,LEV,1HYXV02.0X3F,small car,2,N/A,21,30,25,32.3537,7,no
HYUNDAI Elantra,2,(4 cyl),Man-5,2WD,Gasoline,NL,LEV,1HYXV02.0X3F,small car,2,N/A,21,30,25,32.5111,7,no
HYUNDAI Santa Fe,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HYXT02.4S3S,SUV,1,N/A,18,25,20,26.3378,6,no
HYUNDAI Santa Fe,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1HYXT02.4S3S,SUV,1,N/A,19,26,21,27.6666,6,no
HYUNDAI Santa Fe,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HYXT02.7M3S,SUV,1,N/A,17,24,20,25.3441,6,no
HYUNDAI Santa Fe,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HYXT02.7M3S,SUV,1,N/A,17,21,18,23.9684,5,no
HYUNDAI Sonata,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1HYXV02.4E2S,midsize car,1,N/A,18,26,21,27.4101,6,no
HYUNDAI Sonata,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,TLEV,1HYXV02.4E2S,midsize car,1,N/A,19,27,22,28.6649,6,no
HYUNDAI Sonata,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1HYXV02.5F2S,midsize car,1,N/A,18,25,20,26.4662,6,no
HYUNDAI Sonata,2.5,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,1HYXV02.5F2S,midsize car,1,N/A,18,26,21,27.3539,6,no
HYUNDAI Tiburon,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1HYXV02.0R3S,small car,2,N/A,19,28,22,28.707,6,no
HYUNDAI Tiburon,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1HYXV02.0R3S,small car,2,N/A,21,29,24,30.9405,7,no
HYUNDAI XG 300,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,1HYXV03.0G2S,midsize car,1,N/A,17,25,20,25.3975,6,no
INFINITI G20,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1NSXV02.0C3A,small car,2,N/A,20,28,23,30.2435,7,no
INFINITI G20,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1NSXV02.0C3A,small car,2,N/A,21,29,24,31.0421,7,no
INFINITI I30,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1NSXV03.0C6A,midsize car,2,N/A,17,24,20,25.6315,6,no
INFINITI Q45,4.1,(8 cyl),Auto-L4,2WD,Gasoline,CL,T1,1NSXV04.1A8A,midsize car,1,N/A,16,21,18,23.0538,5,no
INFINITI QX4,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1NSXT03.5C7A,SUV,1,N/A,14,18,15,19.6279,3,no
INFINITI QX4,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1NSXT03.5C7A,SUV,1,N/A,14,17,15,19.4356,3,no
ISUZU Hombre,2.2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1GMXT02.2122,pickup,2,N/A,17,23,19,24.7567,5,no
ISUZU Hombre,2.2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1GMXT02.2122,pickup,2,N/A,19,25,22,28.3953,6,no
ISUZU Hombre,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1GMXT04.3187,pickup,1,N/A,15,20,17,22.2491,4,no
ISUZU Hombre,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,pickup,1,N/A,15,20,17,22.2491,4,no
ISUZU Hombre,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1GMXT04.3187,pickup,1,N/A,13,16,14,18.258,2,no
ISUZU Hombre,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,1GMXT04.3188,pickup,1,N/A,13,16,14,18.258,2,no
ISUZU Rodeo,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1SZXT02.22LK,SUV,1,N/A,16,20,17,22.4372,4,no
ISUZU Rodeo,2.2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1SZXT02.22LK,SUV,1,N/A,17,21,18,23.9764,5,no
ISUZU Rodeo,3.2,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,17,21.4455,4,no
ISUZU Rodeo,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,20,17,21.7311,4,no
ISUZU Rodeo,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,16,20.9507,4,no
ISUZU Rodeo,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,17,21.4455,4,no
ISUZU Rodeo Sport,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1SZXT02.22LK,SUV,1,N/A,15,20,17,22.1657,4,no
ISUZU Rodeo Sport,2.2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,1SZXT02.22LK,SUV,1,N/A,17,21,18,23.9351,5,no
ISUZU Rodeo Sport,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,16,20.9668,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,16,20.9668,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1SZXT03.22KK,SUV,1,N/A,15,19,16,21.3431,4,no
ISUZU Trooper,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1SZXT03.52JK,SUV,1,N/A,14,18,15,19.6868,3,no
ISUZU Trooper,3.5,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1SZXT03.52JK,SUV,1,N/A,14,17,15,19.7549,3,no
ISUZU Trooper,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1SZXT03.52JK,SUV,1,N/A,14,18,15,19.4806,3,no
ISUZU Vehicross,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,TLEV,1SZXT03.52GK,SUV,1,N/A,13,17,15,19.2,3,no
JAGUAR S-Type,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV03.0CN6,midsize car,2,N/A,16,23,18,23.9044,5,no
JAGUAR S-Type,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV04.0CN5,midsize car,2,N/A,15,22,18,23.0374,5,no
JAGUAR S-Type,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,1JCXV03.0CNF,midsize car,1,N/A,16,23,18,23.9044,5,no
JAGUAR S-Type,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,1JCXV04.0CNE,midsize car,1,N/A,15,22,18,23.0374,5,no
JAGUAR Vanden Plas,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV04.0BN4,midsize car,2,N/A,15,22,18,22.8517,5,no
JAGUAR Vanden Plas,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,1JCXV04.0BS7,midsize car,1,N/A,14,20,16,21.1017,4,no
JAGUAR XJ8,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XJ8L,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV04.0BN4,midsize car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XJR,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,1JCXV04.0BS7,small car,1,N/A,14,20,16,21.1017,4,no
JAGUAR XK8,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XK8 Convertible,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,1JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XKR,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,1JCXV04.0BS7,small car,1,N/A,15,21,17,21.7648,4,no
JAGUAR XKR Convertible,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,1JCXV04.0BS7,small car,1,N/A,15,21,17,21.7648,4,no
JEEP Cherokee,4,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1CRXT04.01D0,SUV,2,N/A,14,20,16,20.7532,4,no
