Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
JAGUAR XK8,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XK8 Convertible,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XKR,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,2JCXV04.0BS7,small car,1,N/A,15,21,17,21.7648,4,no
JAGUAR XKR Convertible,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,2JCXV04.0BS7,small car,1,N/A,15,21,17,21.7648,4,no
JEEP Grand Cherokee,4,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2CRXT04.02D2,SUV,1,N/A,14,19,16,20.348,4,no
JEEP Grand Cherokee,4,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2CRXT04.02D2,SUV,1,N/A,13,18,15,19.5376,3,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2CRXT04.72D0,SUV,1,N/A,13,18,15,18.6854,3,no
JEEP Grand Cherokee,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CL,LEV,2CRXT04.72D0,SUV,1,N/A,12,17,14,18.0729,2,no
JEEP Liberty,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2CRXT03.72D0,SUV,1,N/A,15,19,16,20.9812,4,no
JEEP Liberty,3.7,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2CRXT03.72D0,SUV,1,N/A,15,20,17,21.3938,4,no
JEEP Liberty,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2CRXT03.72D0,SUV,1,N/A,14,18,16,20.4074,4,no
JEEP Liberty,3.7,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2CRXT03.72D0,SUV,1,N/A,14,20,17,21.4203,4,no
JEEP Wrangler,2.5,(4 cyl),Auto-L3,4WD,Gasoline,CL,TLEV,2CRXT02.51C0,SUV,1,N/A,14,17,16,20.1152,4,no
JEEP Wrangler,2.5,(4 cyl),Man-5,4WD,Gasoline,CL,TLEV,2CRXT02.51C0,SUV,1,N/A,16,19,17,22.3836,4,no
JEEP Wrangler,4,(6 cyl),Auto-L3,4WD,Gasoline,CL,LEV,2CRXT04.02D2,SUV,1,N/A,13,16,15,18.6935,3,no
JEEP Wrangler,4,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2CRXT04.02D2,SUV,1,N/A,14,17,15,19.1397,3,no
KIA Optima,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2KMXV02.4D02,midsize car,2,N/A,18,24,20,26.1804,6,no
KIA Optima,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2KMXV02.4D02,midsize car,2,N/A,19,26,21,27.7764,6,no
KIA Optima,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2KMXV02.7E01,midsize car,2,N/A,16,22,18,23.7923,5,no
KIA Optima,2.7,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2KMXV02.7E01,midsize car,2,N/A,17,23,19,24.7155,5,no
KIA Rio,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2KMXV01.5C02,small car,2,N/A,22,27,24,31.9261,7,no
KIA Rio,1.5,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2KMXV01.5C02,small car,2,N/A,23,29,26,33.7613,8,no
KIA Sedona,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2KMXT03.5F01,minivan,1,N/A,14,18,16,19.9982,4,no
KIA Spectra,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CL,ULEV,2KMXV01.8A05,small car,3,N/A,19,27,22,28.6906,6,no
KIA Spectra,1.8,(4 cyl),Man-5,2WD,Gasoline,CL,ULEV,2KMXV01.8A05,small car,3,N/A,21,29,24,31.1758,7,no
KIA Sportage,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2KMXT02.0B05,SUV,2,N/A,16,20,18,22.8399,5,no
KIA Sportage,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2KMXT02.0B05,SUV,2,N/A,17,21,19,24.3898,5,no
KIA Sportage,2,(4 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2KMXT02.0B05,SUV,2,N/A,16,20,18,22.9632,5,no
KIA Sportage,2,(4 cyl),Man-5,4WD,Gasoline,CL,LEV,2KMXT02.0B05,SUV,2,N/A,17,20,19,24.2359,5,no
LAMBORGHINI Murcielago,6,(12 cyl),Man-6,4WD,Gasoline,CL,T1,2NLXV06.2472,small car,1,N/A,8,12,10,12.2008,0,no
LAMBORGHINI Murcielago,6.2,(12 cyl),Man-6,4WD,Gasoline,CL,T1,2NLXV06.2472,small car,1,N/A,8,12,10,12.2008,0,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2LRXT04.6001,SUV,1,N/A,12,16,13,17.1701,1,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2LRXT04.6003,SUV,1,N/A,12,16,13,17.1701,1,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2LRXT04.6001,SUV,0,N/A,12,16,13,17.1701,1,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2LRXT04.6002,SUV,0,N/A,12,16,13,17.1701,1,no
LAND ROVER Discovery,4,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2LRXT04.6003,SUV,0,N/A,12,16,13,17.1701,1,no
LAND ROVER Freelander,2.5,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2LRXT02.5001,SUV,1,N/A,15,19,17,21.6238,4,no
LAND ROVER Range Rover,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2LRXT04.6001,SUV,1,N/A,11,14,12,15.4309,0,no
LAND ROVER Range Rover,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2LRXT04.6001,SUV,0,N/A,11,14,12,15.4309,0,no
LEXUS ES 300,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2TYXV03.0JJA,midsize car,3,N/A,18,27,21,27.8202,6,no
LEXUS GS 300,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2TYXV04.3JJB,midsize car,3,N/A,16,21,18,23.4237,5,no
LEXUS GS 300,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,2TYXV03.0FFF,midsize car,2,N/A,16,23,19,24.4006,5,no
LEXUS GS 430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2TYXV04.3JJB,midsize car,3,N/A,16,21,18,23.4237,5,no
LEXUS GS 430,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,2TYXV03.0FFF,midsize car,2,N/A,16,23,19,24.4006,5,no
LEXUS IS 300,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,2TYXV03.0FFF,small car,2,N/A,16,23,18,23.9041,5,no
LEXUS IS 300,3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2TYXV03.0FFF,small car,2,N/A,16,23,19,24.0119,5,no
LEXUS LS 430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2TYXV04.3JJB,midsize car,3,N/A,16,23,19,24.2293,5,no
LEXUS LX 470,4.7,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2TYXT04.7FBV,SUV,0,N/A,12,15,13,16.469,1,no
LEXUS LX 470,4.7,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2TYXT04.7FBV,SUV,0,N/A,12,15,13,16.469,1,no
LEXUS RX 300,3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2TYXV03.0FFE,station wagon,2,N/A,16,21,18,23.1592,5,no
LEXUS RX 300,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2TYXV03.0FFE,station wagon,2,N/A,17,21,18,23.9236,5,no
LEXUS SC 300,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2TYXV04.3JJB,small car,3,N/A,16,21,18,23.4237,5,no
LEXUS SC 430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2TYXV04.3JJB,small car,3,N/A,16,21,18,23.4237,5,no
LINCOLN Blackwood,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,pickup,0,N/A,11,15,13,16.1257,1,no
LINCOLN Continental,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,2FMXV04.6VDP,large car,1,N/A,15,23,18,23.4462,5,no
LINCOLN LS,3,(6 cyl),Auto-S5,2WD,Gasoline,CL,LEV,2FMXV03.0VF2,midsize car,2,N/A,15,23,18,22.8416,5,no
LINCOLN LS,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2FMXV03.0VF2,midsize car,2,N/A,16,23,19,24.2109,5,no
LINCOLN LS,3.9,(8 cyl),Auto-S5,2WD,Gasoline,CL,LEV,2FMXV03.9VF5,midsize car,2,N/A,15,22,17,22.3306,4,no
LINCOLN LS,3.9,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2FMXV03.9VF5,midsize car,2,N/A,15,22,17,22.3411,4,no
LINCOLN LS,3,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,2FMXV03.0VD2,midsize car,1,N/A,16,23,19,24.2412,5,no
LINCOLN Navigator,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXT05.4RF8,SUV,0,N/A,11,15,13,16.1257,1,no
LINCOLN Navigator,5.4,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2FMXT05.4RF8,SUV,0,N/A,10,15,12,15.3266,0,no
LINCOLN Town Car,4.6,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV04.6VF5,large car,2,N/A,15,21,17,22.3521,4,no
LOTUS Esprit V8,3.5,(8 cyl),Man-5,2WD,Gasoline,CL,T1,2LTXV03.5918,small car,1,N/A,14,21,16,20.5925,4,no
MASERATI Coupe Cambiocorsa/Coupe GT,4.2,(8 cyl),Man-6,2WD,Gasoline,CL,LEV,2MAXV04.2LEV,small car,2,N/A,10,15,12,15.2715,0,no
MASERATI Coupe Cambiocorsa/Coupe GT,4.2,(8 cyl),Auto-S6,2WD,Gasoline,CL,LEV,2MAXV04.2LEV,small car,2,N/A,10,16,12,15.6116,0,no
MASERATI Spider Cambiocorsa/Spider GT,4.2,(8 cyl),Man-6,2WD,Gasoline,CL,LEV,2MAXV04.2LEV,small car,2,N/A,10,15,12,15.2715,0,no
MASERATI Spider Cambiocorsa/Spider GT,4.2,(8 cyl),Auto-S6,2WD,Gasoline,CL,LEV,2MAXV04.2LEV,small car,2,N/A,10,16,12,15.6116,0,no
MAZDA 626,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2TKXV02.0GJB,midsize car,3,N/A,19,25,22,28.1425,6,no
MAZDA 626,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2TKXV02.0GJB,midsize car,3,N/A,23,29,25,33.4584,7,no
MAZDA 626,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,2TKXV02.5BMA,midsize car,1,N/A,18,24,20,26.1728,6,no
MAZDA 626,2.5,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,2TKXV02.5BMA,midsize car,1,N/A,19,25,21,27.2579,6,no
MAZDA B2300,2.3,(4 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT02.31F5,pickup,2,N/A,18,23,20,26.1276,6,no
MAZDA B2300,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT02.31F5,pickup,2,N/A,21,25,23,29.6888,7,no
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT03.01F5,pickup,2,N/A,15,20,17,22.1094,4,no
MAZDA B3000,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT03.01F5,pickup,2,N/A,17,21,18,23.7253,5,no
MAZDA B3000,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,15,20,17,22.1094,4,no
MAZDA B3000,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,17,21,18,23.7253,5,no
MAZDA B3000,3,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,14,17,16,20.0312,4,no
MAZDA B3000,3,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT03.02F5,pickup,1,N/A,16,20,17,22.5,4,no
MAZDA B4000,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,15,20,17,21.5353,4,no
MAZDA B4000,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,16,20,17,22.3791,4,no
MAZDA B4000,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,13,17,15,18.8516,3,no
MAZDA B4000,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,2FMXT04.02F3,pickup,1,N/A,14,18,15,19.8766,3,no
MAZDA MPV,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,ULEV,2TKXT03.0GLA,minivan,2,N/A,16,23,18,23.6027,5,no
MAZDA MX-5 Miata,1.8,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2TKXV01.8CJA,small car,2,N/A,20,25,22,28.5436,6,no
MAZDA MX-5 Miata,1.8,(4 cyl),Man-6,2WD,Gasoline,NF,LEV,2TKXV01.8CJA,small car,2,N/A,20,26,22,29.0738,6,no
MAZDA MX-5 Miata,1.8,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2TKXV01.8CJA,small car,2,N/A,20,26,23,29.6908,7,no
MAZDA Millenia,2.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,T1,2TKXV02.3AMA,small car,1,N/A,17,25,20,26.2512,6,no
MAZDA Millenia,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,2TKXV02.5BMB,small car,1,N/A,17,24,20,25.9192,6,no
MAZDA Protege,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2TKXV02.0GJA,small car,3,N/A,22,28,24,31.4849,7,no
MAZDA Protege,2,(4 cyl),Auto-S4,2WD,Gasoline,NF,ULEV,2TKXV02.0GJA,small car,3,N/A,22,28,24,31.4849,7,no
MAZDA Protege,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2TKXV02.0GJA,small car,3,N/A,22,28,24,32.0158,7,no
MAZDA Tribute,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2TKXT02.0CJA,SUV,2,N/A,20,25,22,29.1193,6,no
MAZDA Tribute,2,(4 cyl),Man-5,4WD,Gasoline,NF,LEV,2TKXT02.0CJA,SUV,2,N/A,19,23,21,27.1163,6,no
MAZDA Tribute,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2TKXT03.0FLB,SUV,2,N/A,17,23,19,24.4218,5,no
MAZDA Tribute,3,(6 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2TKXT03.0FLB,SUV,2,N/A,16,22,18,23.5775,5,no
MERCEDES-BENZ C230 Kompressor,2.3,(4 cyl),Man-6,2WD,Gasoline,CL,LEV,2MBXV02.3LBI,small car,2,N/A,17,26,20,26.2109,6,no
MERCEDES-BENZ C230 Kompressor,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV02.3LBI,small car,2,N/A,19,26,21,27.9879,6,no
MERCEDES-BENZ C240,2.6,(6 cyl),Man-6,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,15,24,18,23.6458,5,no
MERCEDES-BENZ C240,2.6,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,17,24,20,25.5767,6,no
MERCEDES-BENZ C32 AMG,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBI,small car,2,N/A,15,21,17,22.1773,4,no
MERCEDES-BENZ C320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,17,23,19,25.2889,5,no
MERCEDES-BENZ C320 Wagon,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,station wagon,2,N/A,17,23,19,25.0535,5,no
MERCEDES-BENZ CL500,5,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV05.0UBI,small car,3,N/A,14,21,17,21.7427,4,no
MERCEDES-BENZ CL55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV05.5LBI,small car,2,N/A,14,20,17,21.4208,4,no
MERCEDES-BENZ CL600,5.8,(12 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,2MBXV05.8TBI,small car,1,N/A,13,21,16,20.1891,4,no
MERCEDES-BENZ CLK320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,18,25,20,26.3314,6,no
MERCEDES-BENZ CLK320 Cabriolet,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,17,24,20,25.532,6,no
MERCEDES-BENZ CLK430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV05.0UBI,small car,3,N/A,16,22,18,23.5118,5,no
MERCEDES-BENZ CLK430 Cabriolet,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV05.0UBI,small car,3,N/A,16,22,18,23.1733,5,no
MERCEDES-BENZ CLK55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV05.5LTR,small car,2,N/A,16,22,18,23.2512,5,no
MERCEDES-BENZ CLK55 AMG Cabriolet,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV05.5LTR,small car,2,N/A,14,21,17,21.5236,4,no
MERCEDES-BENZ E320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV03.2UBI,midsize car,3,N/A,18,26,21,27.1242,6,no
MERCEDES-BENZ E320 4Matic,3.2,(6 cyl),Auto-L5,4WD,Gasoline,CL,ULEV,2MBXV03.2UBI,midsize car,3,N/A,17,24,20,26.1414,6,no
MERCEDES-BENZ E320 4Matic Wagon,3.2,(6 cyl),Auto-L5,4WD,Gasoline,CL,ULEV,2MBXV03.2UBI,station wagon,3,N/A,17,24,20,25.6709,6,no
MERCEDES-BENZ E320 Wagon,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV03.2UBI,station wagon,3,N/A,17,25,20,26.205,6,no
MERCEDES-BENZ E430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV05.0UBI,midsize car,3,N/A,16,23,18,23.3489,5,no
MERCEDES-BENZ E430 4Matic,4.3,(8 cyl),Auto-L5,4WD,Gasoline,CL,ULEV,2MBXV05.0UBI,midsize car,3,N/A,15,21,18,22.7175,5,no
MERCEDES-BENZ E55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV05.5LBI,midsize car,2,N/A,15,22,18,23.0415,5,no
MERCEDES-BENZ G500,5,(8 cyl),Auto-L5,4WD,Gasoline,CA,LEV,2MBXT05.01BX,SUV,0,N/A,11,13,12,15.5493,0,no
MERCEDES-BENZ G500,5,(8 cyl),Auto-L5,4WD,Gasoline,FA,T1,2MBXT05.01BX,SUV,0,N/A,11,13,12,15.5493,0,no
MERCEDES-BENZ ML320,3.2,(6 cyl),Auto-L5,4WD,Gasoline,CA,ULEV,2MBXT03.21BI,SUV,1,N/A,14,17,15,19.6607,3,no
MERCEDES-BENZ ML320,3.2,(6 cyl),Auto-L5,4WD,Gasoline,FA,T1,2MBXT03.21BI,SUV,0,N/A,14,17,15,19.6607,3,no
MERCEDES-BENZ ML500,5,(8 cyl),Auto-L5,4WD,Gasoline,CA,LEV,2MBXT05.01BI,SUV,1,N/A,13,16,14,17.8575,2,no
MERCEDES-BENZ ML500,5,(8 cyl),Auto-L5,4WD,Gasoline,CF,N/A*,2MBXT05.01BI,SUV,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
MERCEDES-BENZ ML500,5,(8 cyl),Auto-L5,4WD,Gasoline,FA,T1,2MBXT05.01BI,SUV,0,N/A,13,16,14,17.8575,2,no
MERCEDES-BENZ ML55 AMG,5.5,(8 cyl),Auto-L5,4WD,Gasoline,CA,LEV,2MBXT05.51TR,SUV,0,N/A,12,16,14,17.695,2,no
MERCEDES-BENZ ML55 AMG,5.5,(8 cyl),Auto-L5,4WD,Gasoline,FA,T1,2MBXT05.51TR,SUV,0,N/A,12,16,14,17.695,2,no
MERCEDES-BENZ ML55 AMG,5.5,(8 cyl),Auto-L5,4WD,Gasoline,CF,N/A*,2MBXT05.51TR,SUV,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
MERCEDES-BENZ S430,4.3,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV05.0UBI,large car,3,N/A,15,22,18,22.8336,5,no
MERCEDES-BENZ S500,5,(8 cyl),Auto-L5,2WD,Gasoline,CL,ULEV,2MBXV05.0UBI,large car,3,N/A,14,21,17,21.7223,4,no
MERCEDES-BENZ S55 AMG,5.4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV05.5LBI,large car,2,N/A,14,20,17,21.4208,4,no
MERCEDES-BENZ S600,5.8,(12 cyl),Auto-L5,2WD,Gasoline,CL,TLEV,2MBXV05.8TBI,large car,1,N/A,13,21,16,20.1888,4,no
MERCEDES-BENZ SL500,5,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV05.0LTR,small car,2,N/A,15,22,17,21.9271,4,no
MERCEDES-BENZ SL600,6,(12 cyl),Auto-L5,2WD,Gasoline,CL,T1,2MBXV06.01BI,small car,1,N/A,12,17,14,17.5076,2,no
MERCEDES-BENZ SLK230 Kompressor,2.3,(4 cyl),Man-6,2WD,Gasoline,CL,LEV,2MBXV02.3LBI,small car,2,N/A,18,27,21,27.4211,6,no
MERCEDES-BENZ SLK230 Kompressor,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV02.3LBI,small car,2,N/A,20,27,23,29.7531,7,no
MERCEDES-BENZ SLK32 AMG,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBI,small car,2,N/A,16,22,18,23.9164,5,no
MERCEDES-BENZ SLK320,3.2,(6 cyl),Man-6,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,15,24,18,23.4374,5,no
MERCEDES-BENZ SLK320,3.2,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2MBXV03.2LBX,small car,2,N/A,18,24,20,26.0689,6,no
MERCURY Cougar,2,(4 cyl),Man-5,2WD,Gasoline,CL,TLEV,2FMXV02.0VD5,small car,1,N/A,21,31,24,31.7234,7,no
MERCURY Cougar,2.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,2FMXV02.5VD5,small car,1,N/A,18,26,21,26.8998,6,no
MERCURY Cougar,2.5,(6 cyl),Man-5,2WD,Gasoline,CL,TLEV,2FMXV02.5VD5,small car,1,N/A,18,27,21,27.9349,6,no
MERCURY Grand Marquis,4.6,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV04.6VF5,large car,2,N/A,15,23,18,23.3396,5,no
MERCURY Mountaineer,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.02F8,SUV,1,N/A,14,19,16,20.5223,4,no
MERCURY Mountaineer,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.02F8,SUV,1,N/A,13,18,15,19.2302,3,no
MERCURY Mountaineer,4.6,(8 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2FMXT04.62F5,SUV,1,N/A,13,18,15,18.9359,3,no
MERCURY Mountaineer,4.6,(8 cyl),Auto-L5,4WD,Gasoline,NF,LEV,2FMXT04.62F5,SUV,1,N/A,12,17,14,18.0635,2,no
MERCURY Sable,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,midsize car,2,N/A,18,25,20,26.52,6,no
MERCURY Sable,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,midsize car,2,N/A,18,25,21,26.6762,6,no
MERCURY Sable Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,station wagon,2,N/A,17,24,19,25.1087,5,no
MERCURY Sable Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2FMXV03.0VF3,station wagon,2,N/A,17,24,20,25.9715,6,no
MERCURY Villager,3.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2FMXT03.3C5C,minivan,1,N/A,15,21,17,21.9663,4,no
MITSUBISHI Diamante,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2MLXV03.5GNG,midsize car,2,N/A,16,23,18,23.6899,5,no
MITSUBISHI Eclipse,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CL,LEV,2DSXV02.4GNG,small car,2,N/A,18,25,20,26.3157,6,no
MITSUBISHI Eclipse,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2DSXV02.4GNG,small car,2,N/A,18,25,21,26.7253,6,no
MITSUBISHI Eclipse,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2DSXV02.4GNG,small car,2,N/A,20,28,23,29.7136,7,no
MITSUBISHI Eclipse,3,(6 cyl),Auto-S4,2WD,Gasoline,CL,LEV,2DSXV03.0GNS,small car,2,N/A,17,26,20,26.5361,6,no
MITSUBISHI Eclipse,3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2DSXV03.0GNS,small car,2,N/A,18,26,21,27.1184,6,no
MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CL,LEV,2DSXV02.4GNG,small car,2,N/A,17,24,20,25.9249,6,no
MITSUBISHI Eclipse Spyder,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2DSXV02.4GNG,small car,2,N/A,19,27,22,28.8702,6,no
MITSUBISHI Eclipse Spyder,3,(6 cyl),Auto-S4,2WD,Gasoline,CL,LEV,2DSXV03.0GNS,small car,2,N/A,17,25,20,26.2033,6,no
MITSUBISHI Eclipse Spyder,3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2DSXV03.0GNS,small car,2,N/A,18,26,21,26.9761,6,no
MITSUBISHI Galant,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,2DSXV02.4G3G,midsize car,3,N/A,18,26,21,27.5952,6,no
MITSUBISHI Galant,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2DSXV02.4GNG,midsize car,2,N/A,18,26,21,27.5952,6,no
MITSUBISHI Galant,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2DSXV03.0GNS,midsize car,2,N/A,17,25,20,26.2588,6,no
